	votes	unemployment_rate	med_hhinc	per_capita_inc	poverty_all_ages_pct	deep_pov_all	deep_pov_children	population	area_in_square_miles	voter_turnout_rate	democrat	county	state	education	religion	age_old	age_young	age_adult	ethnic_male	ethnic_female
613	0.3571791492133137	0.040999999999999995	-0.3010385680992368	-0.3863754678169831	0.19699999999999998	0.09494467347	0.1109998642	0.4363234172665599	-0.03871127356925538	0.318535765	0	McLennan County	TX	GTE Bachelor's	CATHOLIC	0.180933035	0.400397279	0.352145756	WHITE MALE	WHITE FEMALE
614	-0.3275620906963313	0.086	-1.4907614468093153	-1.4543685853756496	0.268	0.1419627367	0.2028364116	-0.27097769469318533	-0.22509551262190935	0.411923307	0	Jackson County	KY	Some College	OTHER MISC	0.21959257000000001	0.300104854	0.39237567300000004	WHITE MALE	WHITE FEMALE
615	-0.33921365629330935	0.063	-0.5433130145763829	-0.2668135331198376	0.17300000000000001	0.06477295066	0.08225301742999999	-0.2807177317750294	-0.16920531080320034	0.418294239	0	Perry County	AR	LT High School	CATHOLIC	0.23594072	0.301992346	0.372853076	WHITE MALE	WHITE FEMALE
616	-0.28587809713492907	0.066	-1.0048078247997327	-0.8236004900085975	0.23	0.1093245023	0.1849198226	-0.2306439104375725	-0.12240294667859034	0.407627884	0	Ouachita County	AR	GTE Bachelor's	MAINLINE CHRISTIAN	0.24870678999999996	0.30577223	0.355406848	WHITE MALE	WHITE FEMALE
617	-0.24248119166831683	0.039	0.656325598641628	-0.03680582296931717	0.128	0.04806512435	0.08083971236	-0.2032861939505562	-0.17437858852504234	0.41456391	0	Harvey County	KS	GTE Bachelor's	AMISH	0.230005987	0.348473185	0.337980782	WHITE MALE	WHITE FEMALE
618	-0.3209363215684859	0.069	-0.7997173827273326	-1.0523810248763026	0.226	0.08133312138999998	0.1326838321	-0.2530405650721442	-0.2510454675547433	0.324493959	0	Union County	TN	Some College	MAINLINE CHRISTIAN	0.224593337	0.29713897200000006	0.384120508	WHITE MALE	WHITE FEMALE
619	0.693361639620468	0.059000000000000004	1.199955743039017	1.0261032827034005	0.11900000000000001	0.058549382840000004	0.07413105812000001	0.49177358573709107	-0.11358931098388224	0.422856316	1	Thurston County	WA	High School	OTHER	0.21219800000000003	0.30505387	0.400829573	WHITE MALE	WHITE FEMALE
620	1.1647418196888422	0.045	1.6375701593224297	1.6312760078860198	0.113	0.05093624311	0.053861729260000005	1.2316650087197858	0.14610609691545048	0.326717728	1	Sonoma County	CA	High School	OTHER	0.231106092	0.288258794	0.38886100900000004	WHITE MALE	WHITE FEMALE
621	-0.2171545656412829	0.07	-0.9563033568317637	-0.9710368347011186	0.23	0.06963434022000001	0.09519049206	-0.18984372886679107	-0.01963203730687393	0.456680183	0	Colleton County	SC	LT High School	MAINLINE CHRISTIAN	0.23651639200000002	0.30910921999999996	0.356391296	WHITE MALE	WHITE FEMALE
622	-0.23614718226058967	0.07	-0.8307866841855206	-1.2943098663456	0.251	0.1187118796	0.1823794823	-0.1916741786037201	-0.06667726605951588	0.40257747	0	Escambia County	AL	LT High School	MAINLINE CHRISTIAN	0.20979650199999997	0.307099949	0.39667628	WHITE MALE	WHITE FEMALE
623	3.6557486636424588	0.057	-0.09239498782816102	0.38762151413008067	0.182	0.08466675256	0.1256816684	2.4468057123528664	-0.07573637782986917	0.469583028	0	Duval County	FL	GTE Bachelor's	CATHOLIC	0.18751382800000002	0.326523257	0.422252768	WHITE MALE	WHITE FEMALE
624	-0.3247668443455215	0.040999999999999995	-0.34838620037461354	0.317497212254922	0.14800000000000002	0.040196078430000004	0.03277196177	-0.2770728048119648	0.8205019972459957	0.507307255	0	Fergus County	MT	GTE Bachelor's	MAINLINE CHRISTIAN	0.279425921	0.275575391	0.33158309199999997	WHITE MALE	WHITE FEMALE
625	-0.31228705760756276	0.096	-1.3001314508943167	-1.1177719363748881	0.245	0.09000370576	0.14341010259999998	-0.2430769128391918	-0.17633456278736423	0.324510251	0	Scott County	TN	Some College	OTHER MISC	0.204054669	0.31872437500000006	0.386059226	WHITE MALE	WHITE FEMALE
626	-0.2969932013110447	0.066	-0.6267704466848132	-1.0423883118590924	0.18100000000000002	0.058909952609999996	0.06770940523	-0.24088228985617216	-0.15206376866984805	0.387371031	0	Bibb County	AL	LT High School	MAINLINE CHRISTIAN	0.19271133	0.290483992	0.434441837	WHITE MALE	WHITE FEMALE
627	-0.2802123116023113	0.045	-0.5252994302203059	-0.48051734308438365	0.192	0.09845823936	0.1286532088	-0.2259927152945207	-0.10309390302624313	0.37942713	0	Garvin County	OK	LT High School	MAINLINE CHRISTIAN	0.217222121	0.335254908	0.36555575599999995	WHITE MALE	WHITE FEMALE
628	2.9763343915259393	0.036000000000000004	3.264163774227826	2.545346282828713	0.07	0.03371190011	0.03622350342	2.1851057065087107	-0.08418441085872273	0.390038802	0	Collin County	TX	High School	OTHER MISC	0.15286278799999997	0.343850473	0.442286466	WHITE MALE	WHITE FEMALE
629	-0.02864014002943233	0.04	0.3928149540933268	0.38534247431913804	0.133	0.058063618010000005	0.07990828318	-0.0713340877837304	-0.21062548139690856	0.485675182	0	Cole County	MO	Some College	NON-CATHOLIC CHRISTIAN	0.20396245999999998	0.31677528800000004	0.40310219	WHITE MALE	WHITE FEMALE
630	2.0815073299234474	0.047	1.4461138521984367	1.5006694956435367	0.12300000000000001	0.05690356165	0.07104710965	1.4060880210863875	-0.1865792717741316	0.469608229	1	New Castle County	DE	Some College	MAINLINE CHRISTIAN	0.200641547	0.31645230799999996	0.40978197800000005	WHITE MALE	WHITE FEMALE
631	0.09661889594001946	0.048	0.47271924800308135	0.5723990495711238	0.13699999999999998	0.06035043479	0.07408221587	0.012483259855962997	-0.16501916027916566	0.49190693	0	Walworth County	WI	GTE Bachelor's	MAINLINE CHRISTIAN	0.21754017399999998	0.337982959	0.357019182	WHITE MALE	WHITE FEMALE
632	0.03607404821355741	0.065	-0.6351988210165557	-0.6212918790987647	0.21100000000000002	0.09340164278	0.16390811979999997	-0.0007739241025981585	-0.19330374937824224	0.455588931	0	Cleveland County	NC	LT High School	MAINLINE CHRISTIAN	0.221017972	0.316394678	0.368511236	WHITE MALE	WHITE FEMALE
633	-0.3472041079829979	0.043	0.5051106473956603	-0.029618082027113402	0.14	0.07243293247	0.13004334780000001	-0.2800373028152286	-0.09730954656290138	0.291186759	0	Ward County	TX	LT High School	NON-CATHOLIC CHRISTIAN	0.18240764399999998	0.37334698499999996	0.37198191199999997	WHITE MALE	WHITE FEMALE
634	1.5320108376943962	0.043	1.9664420205021849	1.647755218826682	0.109	0.044348243749999995	0.055405890119999995	1.1417972739915345	-0.03436321329319936	0.377787368	0	Montgomery County	TX	High School	NON-CATHOLIC CHRISTIAN	0.180201616	0.348769159	0.40240792300000006	WHITE MALE	WHITE FEMALE
635	-0.2856804534535587	0.065	-0.994644196929102	-1.292556758798721	0.287	0.11321164709999999	0.1525086276	-0.2140548607274983	2.2775043526571963	0.327518104	0	Malheur County	OR	LT High School	CHRISTIAN GENERIC	0.200592495	0.3560237	0.36978275200000005	WHITE MALE	WHITE FEMALE
636	-0.2171451540374081	0.062	-0.9384550347174856	-0.8537539398149157	0.213	0.07813733228	0.1319882303	-0.17737878144358488	-0.13304720715018448	0.401201369	0	Butler County	MO	LT High School	CATHOLIC	0.22530325200000004	0.313426929	0.370282415	WHITE MALE	WHITE FEMALE
637	-0.3390536590274381	0.064	-0.2157632513310189	0.25754093415166135	0.14800000000000002	0.0645229757	0.06951620479	-0.2832381939782354	-0.15722660060123705	0.448720638	0	Linn County	KS	GTE Bachelor's	CATHOLIC	0.246749162	0.28722735	0.35046141000000003	WHITE MALE	WHITE FEMALE
638	-0.3409171565946446	0.068	0.024114892640043642	-1.167209569196875	0.19	0.09038337973999999	0.1131586963	-0.25425767039460484	0.18838543377391692	0.211955957	0	Adams County	WA	High School	OTHER	0.148488624	0.47273293699999996	0.34179910599999996	WHITE MALE	WHITE FEMALE
639	-0.34275241935022677	0.044000000000000004	-0.10082336215990349	-0.24227002746353207	0.204	0.08739796933999999	0.1468309859	-0.2816633044140015	-0.01898439829878871	0.376879061	0	Roberts County	SD	GTE Bachelor's	CATHOLIC	0.22965764700000002	0.375715255	0.312481816	WHITE MALE	WHITE FEMALE
640	-0.30299780458315456	0.085	-1.2907941342326805	-1.570950237243101	0.278	0.1070045759	0.15152998780000002	-0.2526859753325296	-0.20819422366897575	0.453173894	1	Lee County	SC	LT High School	NON-CATHOLIC CHRISTIAN	0.229827894	0.294535092	0.377011623	BLACK MALE	BLACK FEMALE
641	-0.3544322197588292	0.049	-0.9412644928280665	-1.1442438603327605	0.252	0.1419962917	0.2184917355	-0.29334879331048747	0.7913504075393211	0.402159039	0	Blaine County	MT	GTE Bachelor's	MAINLINE CHRISTIAN	0.199483047	0.393492474	0.34027672200000003	WHITE MALE	NATIVE AMERICAN FEMALE
642	-0.014889786768378226	0.068	0.3962854611711031	0.39305614752540546	0.16899999999999998	0.08976072787	0.11223034820000001	0.0013184748113434215	-0.21106420459593406	0.378255348	0	Wicomico County	MD	Some College	OTHER MISC	0.19866171699999996	0.375451791	0.353462928	WHITE MALE	WHITE FEMALE
643	-0.3743001155384905	0.033	-0.27038242224554604	0.18513759246556002	0.11699999999999999	0.040794979079999995	0.03883495146	-0.3108354981271534	-0.0831842264228492	0.472566372	0	Wibaux County	MT	GTE Bachelor's	MAINLINE CHRISTIAN	0.29203539799999995	0.295575221	0.304424779	WHITE MALE	WHITE FEMALE
644	-0.35461104023245005	0.037000000000000005	-0.01406068521549576	-0.10482639578822107	0.124	0.035217794250000004	0.035648994520000005	-0.2933296262975353	-0.12670138944999465	0.413999685	0	Ellsworth County	KS	GTE Bachelor's	CATHOLIC	0.25256188	0.27053444800000004	0.385464291	WHITE MALE	WHITE FEMALE
645	0.42905556800501127	0.043	0.4610682599562609	0.5678409699492385	0.121	0.05411186171	0.06872350178	0.21937838666564294	-0.16449425930890302	0.506599979	0	Winnebago County	WI	GTE Bachelor's	MAINLINE CHRISTIAN	0.209058309	0.329709931	0.387470068	WHITE MALE	WHITE FEMALE
646	-0.33291729330108133	0.076	-1.2062624975525575	-0.4004003281920149	0.228	0.06664014323	0.1290868095	-0.24863215209315273	0.8631573825607697	0.244690353	0	La Paz County	AZ	LT High School	OTHER	0.327411671	0.236254466	0.260817784	WHITE MALE	WHITE FEMALE
647	-0.03428710235430055	0.040999999999999995	0.8822390831806859	0.41058722299419514	0.098	0.04034977425	0.061297508939999995	-0.07848977261919474	-0.06204978088884246	0.493325618	0	Augusta County	VA	GTE Bachelor's	OTHER CHRISTIAN	0.24555265400000004	0.267096374	0.37940361200000006	WHITE MALE	WHITE FEMALE
648	-0.36344853627086876	0.036000000000000004	-0.5083600504359216	-0.3029275485855443	0.127	0.02896935933	0.02472187886	-0.30190686459361643	-0.16541610031637918	0.46537931	0	Webster County	NE	GTE Bachelor's	CATHOLIC	0.278068966	0.305379311	0.31586206899999997	WHITE MALE	WHITE FEMALE
649	-0.3438441653997013	0.078	-0.5405035564658022	-1.494514748199178	0.292	0.1699082317	0.21950224399999999	-0.26697817799050616	1.7561157794343965	0.239031195	0	San Juan County	UT	GTE Bachelor's	CHRISTIAN GENERIC	0.16776565899999996	0.423028151	0.338828301	WHITE MALE	NATIVE AMERICAN FEMALE
650	-0.3292091213744178	0.079	-0.6210688993427521	-1.5127470666867193	0.23600000000000002	0.04097472924	0.05713319811	-0.2680834757374127	-0.12790004390447493	0.393802692	0	Greene County	MS	LT High School	PENTECOSTAL / CHARISMATIC	0.182517379	0.298402604	0.442907855	WHITE MALE	WHITE FEMALE
651	-0.3608979916208033	0.055999999999999994	-0.8455776548265196	-0.2946879431152132	0.237	0.1082524272	0.20499716070000001	-0.29349254590762847	-0.05639338535854979	0.331808168	0	Floyd County	TX	LT High School	NON-CATHOLIC CHRISTIAN	0.23046941099999999	0.364683952	0.32757159799999996	WHITE MALE	WHITE FEMALE
652	-0.29992962171997617	0.063	-1.2305560470969916	-1.205777935228212	0.271	0.1075534399	0.1967599411	-0.23803918293493856	-0.16268974900814945	0.370601415	0	Leake County	MS	LT High School	MAINLINE CHRISTIAN	0.19623951099999998	0.351798973	0.367745903	WHITE MALE	WHITE FEMALE
653	-0.26846662996658543	0.068	-0.4581203289290645	-0.3478071017856459	0.221	0.08307231754	0.1582408106	-0.1968396885943209	0.10551375521514149	0.320342671	0	Matagorda County	TX	LT High School	NON-CATHOLIC CHRISTIAN	0.21577372799999997	0.34680446100000006	0.358063638	WHITE MALE	WHITE FEMALE
654	-0.3775753536869141	0.027999999999999997	-0.7172515240696956	-1.7701032545685516	0.179	0.1534090909	0.1962025316	-0.3127553939245258	0.19255069271704564	0.457002457	1	Kenedy County	TX	Some College	BUDDHIST	0.216216216	0.339066339	0.36117936	WHITE MALE	WHITE FEMALE
655	1.8443443238828572	0.038	2.433721009188495	2.471014522841045	0.057999999999999996	0.02609319996	0.03523628645	0.9314233343310419	-0.1639641354434139	0.595904542	0	Waukesha County	WI	High School	MAINLINE CHRISTIAN	0.238879866	0.29097475700000003	0.37713373399999994	WHITE MALE	WHITE FEMALE
656	-0.36338265504374534	0.037000000000000005	-0.1727950684633122	1.1141092815567244	0.10800000000000001	0.0318685005	0.02798507463	-0.3040982930744774	-0.05213672574895741	0.570754717	0	Nelson County	ND	GTE Bachelor's	CATHOLIC	0.322776281	0.24123989300000004	0.296495957	WHITE MALE	WHITE FEMALE
657	-0.31841401173004474	0.048	0.433799990059447	0.7016030757761036	0.105	0.061979560940000004	0.09229984701999999	-0.2793728463662212	0.465402573691916	0.608785627	1	Lake County	MN	GTE Bachelor's	CATHOLIC	0.31511617	0.253033581	0.320854105	WHITE MALE	WHITE FEMALE
658	-0.2526080774375805	0.035	0.48701443191868377	0.6253428974868686	0.128	0.04606335482999999	0.05723370429	-0.2216481923587031	-0.13480209994628636	0.465898474	1	Orange County	VT	Some College	MAINLINE CHRISTIAN	0.259732171	0.271877919	0.36464929500000004	WHITE MALE	WHITE FEMALE
659	-0.2994308067146128	0.055	-1.0119141011970842	-0.9010878435806478	0.21899999999999997	0.07850055127	0.1204715354	-0.2550179619083729	-0.18870499013131453	0.470435024	0	Patrick County	VA	LT High School	MAINLINE CHRISTIAN	0.278802993	0.23984483299999998	0.350568024	WHITE MALE	WHITE FEMALE
660	0.44290003730481314	0.07	-0.4944780221248163	-0.08641876654599193	0.212	0.09872534617999999	0.161242779	0.49180233625651926	-0.02502206518061539	0.343532252	0	Jefferson County	TX	GTE Bachelor's	NON-CATHOLIC CHRISTIAN	0.19372964999999998	0.34196328800000003	0.4014148190000001	WHITE MALE	WHITE FEMALE
661	-0.365453207896197	0.036000000000000004	-0.3345041720635083	0.10274153776224859	0.121	0.039644782749999996	0.026578073089999998	-0.3035200881837546	-0.12809067958024198	0.470926518	0	Rush County	KS	GTE Bachelor's	MAINLINE CHRISTIAN	0.314376997	0.261661343	0.321405751	WHITE MALE	WHITE FEMALE
662	-0.27161951726463684	0.066	-0.4951390710920118	-0.525747517793861	0.20800000000000002	0.1089760463	0.1583745365	-0.22943319411942922	-0.26365353663149904	0.414517531	0	Montgomery County	KY	LT High School	MAINLINE CHRISTIAN	0.195849028	0.318023761	0.40499130699999997	WHITE MALE	WHITE FEMALE
663	0.5062118965704606	0.055	0.206151251981501	0.49000299486781235	0.13	0.05876926992	0.08716452742	0.2681616291309893	0.21383660221262069	0.461884355	0	Baldwin County	AL	High School	CATHOLIC	0.23170797599999998	0.292858931	0.373174479	WHITE MALE	WHITE FEMALE
664	-0.3541310484348362	0.032	-0.3195479391807104	-0.20089668935718846	0.10800000000000001	0.041120488420000004	0.06269592476	-0.29555938880430055	-0.08090182120887146	0.478206502	0	Washington County	KS	GTE Bachelor's	CATHOLIC	0.27438370900000003	0.296713112	0.32386566699999997	WHITE MALE	WHITE FEMALE
665	-0.27490416701693515	0.04	0.2583741203899445	-0.25366522651824536	0.131	0.04088857765	0.05825992891	-0.23185782125787452	-0.21809422157079458	0.418347724	0	Decatur County	IN	GTE Bachelor's	NON-CATHOLIC CHRISTIAN	0.213491195	0.32332868299999995	0.376984275	WHITE MALE	WHITE FEMALE
666	-0.19628903985089485	0.075	-0.9357282077278042	-0.8860111186774886	0.254	0.133697601	0.1999328521	-0.15936178926857647	-0.10184563106711116	0.407450085	0	Laurens County	GA	LT High School	MAINLINE CHRISTIAN	0.213299533	0.33028849099999996	0.37011585799999996	WHITE MALE	WHITE FEMALE
667	-0.3362395894688788	0.028999999999999998	0.06361256842997402	0.31066009282209406	0.111	0.03739837398	0.06285464863	-0.28176552848307956	-0.07922004894594048	0.460748792	0	Marshall County	KS	GTE Bachelor's	MAINLINE CHRISTIAN	0.28059581299999997	0.30042270600000004	0.32709339899999995	WHITE MALE	WHITE FEMALE
668	-0.37351895241688376	0.064	-0.7768285622381889	-1.275551615593995	0.187	0.04739084132	0.06279069767	-0.3091136614636198	-0.11562101722698827	0.406723797	0	Piute County	UT	GTE Bachelor's	AMISH	0.269611075	0.30388925600000005	0.27027027000000003	WHITE MALE	WHITE FEMALE
669	-0.2811158255742902	0.026000000000000002	0.4326431543668549	0.42478739412391475	0.099	0.03093596059	0.04048096192	-0.24758754988726128	-0.1666617608278979	0.509074056	0	Carroll County	IA	GTE Bachelor's	MAINLINE CHRISTIAN	0.256317691	0.323104694	0.340813739	WHITE MALE	WHITE FEMALE
670	-0.3142634944212666	0.071	-0.22667055928974442	-0.10184611295852683	0.139	0.05758625112	0.08046630650999999	-0.26229503782586744	-0.24770542605740054	0.440542952	0	Vermillion County	IN	GTE Bachelor's	MAINLINE CHRISTIAN	0.242225338	0.290211573	0.362222788	WHITE MALE	WHITE FEMALE
671	-0.32743973984595914	0.054000000000000006	0.2012760158484343	-0.24980838991511162	0.122	0.060484994890000005	0.09844559585000001	-0.2787914469733397	-0.22496755168886026	0.505872637	0	Cumberland County	IL	GTE Bachelor's	MAINLINE CHRISTIAN	0.240227565	0.299688016	0.368783263	WHITE MALE	WHITE FEMALE
672	0.16438244383843803	0.066	-0.4048232559489283	-0.26891726217609235	0.195	0.09317139082	0.163354543	0.12319512116966275	-0.10569490484903701	0.415910727	0	Florence County	SC	GTE Bachelor's	MAINLINE CHRISTIAN	0.20283657300000002	0.333693306	0.381216704	WHITE MALE	WHITE FEMALE
673	0.13571469843585707	0.069	-0.2291494929167275	-0.4721024268593646	0.191	0.07784502804	0.11769016560000001	0.058624649036073194	0.28738802423971815	0.453964014	0	Linn County	OR	GTE Bachelor's	OTHER MISC	0.224841764	0.310335389	0.37416941200000003	WHITE MALE	WHITE FEMALE
674	-0.3663284870565516	0.057999999999999996	1.1540954709398301	0.05049893286525538	0.095	0.056372549019999996	0.07111111111	-0.3001083598782743	-0.11039812200049458	0.273573693	0	Crane County	TX	LT High School	NON-CATHOLIC CHRISTIAN	0.16660063399999997	0.401941364	0.376386689	WHITE MALE	WHITE FEMALE
675	1.2149997843801694	0.057	0.219041706841813	0.32678868225338054	0.161	0.08357406581999999	0.10959143900000001	0.9142145512021819	-0.11405676010665342	0.416164068	1	Richland County	SC	High School	NON-CATHOLIC CHRISTIAN	0.16739425700000002	0.379478247	0.39202212999999997	WHITE MALE	BLACK FEMALE
676	-0.35318047644348344	0.045	-0.5833064770917099	-0.5970989949518349	0.20199999999999999	0.05435972273	0.1012891344	-0.29163654015342994	0.29357454363549995	0.406140351	0	Powell County	MT	GTE Bachelor's	OTHER	0.25263157999999997	0.23918128600000002	0.4125731	WHITE MALE	WHITE FEMALE
677	0.08099563350788407	0.024	0.41289431647188973	0.3606236579081446	0.195	0.1236919968	0.0439454999	-0.028042194529171175	-0.16577909153462048	0.509367742	1	Story County	IA	High School	CATHOLIC	0.150165068	0.486716447	0.311400631	WHITE MALE	WHITE FEMALE
678	-0.35318047644348344	0.063	-1.3592127023374134	-1.1368808086358688	0.281	0.1534098234	0.2825086306	-0.2880523087313804	-0.15333554365749927	0.375456143	0	Monroe County	AR	LT High School	MAINLINE CHRISTIAN	0.26773888300000004	0.304906069	0.33045006099999996	WHITE MALE	WHITE FEMALE
679	-0.3090118194591392	0.14400000000000002	-0.10933436761254539	-0.9082755845228515	0.23800000000000002	0.0864484623	0.1032977692	-0.25973624159675723	11.567601275849805	0.416304469	0	Bethel Census Area	AK	LT High School	CHRISTIAN GENERIC	0.196937855	0.319733914	0.390365411	WHITE MALE	WHITE FEMALE
680	-0.0587478608248547	0.043	2.812584698512409	2.0946223325261304	0.055	0.025366229759999998	0.03558109678	-0.10495941750609539	-0.25944910597417165	0.502115365	0	York County	VA	High School	NON-CATHOLIC CHRISTIAN	0.199625573	0.325662986	0.387605584	WHITE MALE	WHITE FEMALE
681	-0.339872468564544	0.066	-0.07058037191070994	-0.5127745219469566	0.157	0.06854928018	0.1026137464	-0.28442335427910914	-0.11086034822803927	0.463102077	0	Benewah County	ID	LT High School	MAINLINE CHRISTIAN	0.271873619	0.28490941100000006	0.32799381400000005	WHITE MALE	WHITE FEMALE
682	-0.31242823166568445	0.07200000000000001	-0.6812243553575416	-0.5043596057219376	0.23199999999999998	0.08004994451	0.1673967459	-0.26682803638904773	-0.25465971105147694	0.493816868	0	Chowan County	NC	GTE Bachelor's	MAINLINE CHRISTIAN	0.271085174	0.277893567	0.334861748	WHITE MALE	WHITE FEMALE
683	-0.2907627195459401	0.083	-0.7478250388024869	-0.8693565969821385	0.226	0.09338554890999999	0.1624365482	-0.2381509905104927	-0.20250910221493737	0.404609365	0	Meigs County	OH	LT High School	OTHER CHRISTIAN	0.24087371600000002	0.27686288000000003	0.37730575800000005	WHITE MALE	WHITE FEMALE
684	0.5627850474617654	0.035	4.1869881324327265	3.0330608023704415	0.048	0.02307128428	0.02376163433	0.24244269225138068	-0.19615545017190783	0.518623098	0	Delaware County	OH	High School	MAINLINE CHRISTIAN	0.175381969	0.34018952199999997	0.410319512	WHITE MALE	WHITE FEMALE
685	-0.2814640549176571	0.064	-0.7329514370405884	-0.8879395369790555	0.19699999999999998	0.09262486716	0.1874246339	-0.23792098635506706	-0.1598824428239091	0.42938553	0	Ohio County	KY	LT High School	MAINLINE CHRISTIAN	0.215436074	0.32548728099999996	0.37066402299999995	WHITE MALE	WHITE FEMALE
686	0.4091123793943517	0.054000000000000006	-0.09520444593874185	0.08152893644501309	0.184	0.07420239491	0.09929959799	0.30171348530370445	-0.029821905893763122	0.421418798	0	Calcasieu Parish	LA	GTE Bachelor's	NON-CATHOLIC CHRISTIAN	0.196209026	0.34395436299999993	0.389123086	WHITE MALE	WHITE FEMALE
687	-0.13153720519240597	0.040999999999999995	1.2723406049469228	0.5199811339194427	0.102	0.04407876989	0.05064059339	-0.13394952459620202	0.45631734744543023	0.453188743	0	Garfield County	CO	High School	MAINLINE CHRISTIAN	0.18440485299999998	0.345933384	0.412307428	WHITE MALE	WHITE FEMALE
688	-0.3627709007918846	0.10400000000000001	-1.9901013104046068	-1.6593068576058008	0.451	0.14566070650000001	0.2030401737	-0.2988944490579723	-0.2638023891454541	0.394306209	0	Owsley County	KY	Some College	MAINLINE CHRISTIAN	0.24501233	0.278412912	0.381080475	WHITE MALE	WHITE FEMALE
689	0.6003185237143894	0.042	2.0454373720820453	2.0693775838510735	0.07200000000000001	0.027515362739999997	0.02761114479	0.3874507287407702	-0.09522822281514366	0.460063912	0	Saratoga County	NY	High School	MAINLINE CHRISTIAN	0.220009813	0.289313986	0.402322221	WHITE MALE	WHITE FEMALE
690	-0.35871449952185425	0.057	-0.4766297000105381	-1.179130700515652	0.207	0.04562849573	0.08560311284000001	-0.28404640302438383	-0.0763996855236339	0.241535238	0	Mitchell County	TX	LT High School	NON-CATHOLIC CHRISTIAN	0.178449321	0.32877467699999996	0.42737399400000003	WHITE MALE	WHITE FEMALE
691	-0.28745924658589217	0.076	-1.2450991243752925	-0.9659528228151696	0.258	0.10861917330000001	0.2421307506	-0.24348900361766274	-0.17179847828315445	0.47787134	1	Northampton County	NC	LT High School	MAINLINE CHRISTIAN	0.29217663699999996	0.265299129	0.329922648	BLACK MALE	BLACK FEMALE
692	-0.17870816381280513	0.048	-0.28302498374315976	-0.33939218556062684	0.185	0.07742803461	0.08979112035	-0.1721142418860647	0.48241093199699275	0.466719215	0	Beltrami County	MN	High School	MAINLINE CHRISTIAN	0.194999124	0.397705378	0.336245401	WHITE MALE	WHITE FEMALE
693	-0.3496981830098147	0.038	-0.13949472674083951	0.453187736383354	0.133	0.06502045587	0.1294611617	-0.2918186267764752	-0.08070073974265142	0.447222617	0	Russell County	KS	GTE Bachelor's	CATHOLIC	0.275465265	0.29549652	0.33598522599999997	WHITE MALE	WHITE FEMALE
694	-0.3578768667769988	0.046	-0.7293982988419127	-0.6670479860723058	0.2	0.07830974995000001	0.155143339	-0.29737386603043614	-0.24300482035355622	0.436841096	0	Delta County	TX	GTE Bachelor's	MAINLINE CHRISTIAN	0.252443933	0.284071305	0.34234234100000005	WHITE MALE	WHITE FEMALE
695	-0.27343595681246946	0.057	-0.25790512298973123	-0.3840964280060405	0.168	0.08690409196999999	0.08567866048999999	-0.23354132389550383	0.30996137740862395	0.436508244	0	Wasco County	OR	GTE Bachelor's	MAINLINE CHRISTIAN	0.24741028199999998	0.304287101	0.345838991	WHITE MALE	WHITE FEMALE
696	1.047557939843952	0.055999999999999994	-0.0819834665948321	-0.0073536161817505255	0.153	0.07586323545	0.1222586579	0.6366602311444504	-0.08716146113782412	0.487484044	0	Escambia County	FL	GTE Bachelor's	CATHOLIC	0.211113719	0.337636615	0.37363948199999997	WHITE MALE	WHITE FEMALE
697	-0.36695906451616184	0.026000000000000002	-0.34326307087884855	0.18969567208744534	0.122	0.03140007388	0.02417962003	-0.30522595233649474	-0.2025221594530036	0.494170741	0	Pawnee County	NE	GTE Bachelor's	MAINLINE CHRISTIAN	0.306882287	0.296728093	0.288078225	WHITE MALE	WHITE FEMALE
698	-0.34660176533501197	0.08900000000000001	-0.6381735413689354	0.17479425793897413	0.156	0.06829606518	0.09371554575999999	-0.29518563205173387	-0.07555096504932866	0.600103555	0	Iron County	WI	GTE Bachelor's	MAINLINE CHRISTIAN	0.34345875	0.20935450499999997	0.31170176	WHITE MALE	WHITE FEMALE
699	-0.366996710931661	0.025	0.11666174804741189	0.2287899703828463	0.13699999999999998	0.06509869803	0.1267326733	-0.3052802588731925	-0.059642026189428855	0.499237805	0	Frontier County	NE	GTE Bachelor's	CATHOLIC	0.280487805	0.31707317	0.29992378	WHITE MALE	WHITE FEMALE
700	-0.26005265610253175	0.057999999999999996	0.1311221942048132	0.35781868583313825	0.159	0.05471322834	0.07445759369	-0.20946755562762026	-0.15202198550803608	0.404500479	0	Schoharie County	NY	GTE Bachelor's	MAINLINE CHRISTIAN	0.25055857000000004	0.293552505	0.35205873	WHITE MALE	WHITE FEMALE
701	-0.30926593276375824	0.042	-0.2533604113402622	-0.34868365555908537	0.135	0.05207124821	0.08979591836999999	-0.26545759496297	-0.17863002523940819	0.501009557	0	Gasconade County	MO	LT High School	MAINLINE CHRISTIAN	0.27076322500000005	0.279647329	0.34318212400000003	WHITE MALE	WHITE FEMALE
702	-0.33944894639017886	0.055	-0.6135494673409034	-0.6861568583332864	0.161	0.06478518087	0.1117455139	-0.28042703207858866	-0.16391712938637548	0.402030553	0	Nowata County	OK	LT High School	MAINLINE CHRISTIAN	0.23275453000000002	0.312078945	0.35838314800000004	WHITE MALE	WHITE FEMALE
703	-0.3141882015902684	0.05	0.3195211498555271	0.2017921141609102	0.105	0.0482722037	0.05982300885	-0.2706806059924272	-0.13027907268014283	0.524636143	0	Buffalo County	WI	GTE Bachelor's	MAINLINE CHRISTIAN	0.25818678	0.2801698	0.35438144400000005	WHITE MALE	WHITE FEMALE
